cell_type,Gene ID,ANK1,BIM/BCL2,CCDC124,CD105/ENG,CD110/MPL,CD117/KIT,CD34,CD36,CD38,CD41/ITGA2B,CD42/GP1BA,CD44,CD47,CD61/ITGB3,CD71/TFRC,CD9,CDK4,CDK6,CLU,CNRIP1,CTNNB1,CXCR4,DDB1,DHRS3,EIF4EBP1,ETS1,FHL1,FOG1/ZFPM1,FOXO3,GABPA,GATA1,GATA2,GFI1B,HIF1A,HPRT1,JAK2,KLF1,LOX,LSD1/KDM1A,MCL1,MEIS1,MYB,P27KIP1/CDKN1B,PIM1,RGS18,RUNX1,SDPR,SELP,SPI1,SRD5A3,TAL1,TGFB1,TMEM180/MFSD13A,TMOD1,TUBB2A,VWF,pc1,pc2
MEP,A3P1MEP-H2_a3p1,0,0,14.43261724,15.29823957,15.21975408,15.14040407,15.11080833,0,20.83929131,13.1913997,15.54967842,13.44431482,0,0,0,16.3724447,15.77470854,13.67132482,15.28732348,14.54738917,14.56631996,17.55750838,0,0,0,13.60744822,0,15.00909176,0,16.59172506,13.6576756,13.70315909,13.22446823,14.3174811,16.40925572,0,0,0,13.40257237,13.36980541,15.39565256,13.55425146,0,0,0,12.7746222,13.55158941,0,13.82893409,15.95317345,14.01957824,12.50777059,0,0,22.28863713,13.29048703,-0.403356052876493,0.158204857154867
MEP,A3P1MEP-H3_a3p1,0,0,0,15.72322647,16.50907261,13.6409998,13.88153342,0,0,0,0,12.34787031,0,0,12.26787443,15.14729145,0,14.4841633,15.6560641,0,15.28861654,15.77532761,14.60095404,0,0,13.95681621,10.89441683,15.95927501,0,16.2254288,16.24883453,0,0,13.49240287,0,16.21549717,0,0,14.42132429,12.84144788,16.281916,15.38155573,0,20.01155276,0,14.1112095,0,13.31344567,15.47471836,0,15.51947328,12.06000855,0,0,0,15.64658265,-3.24294372172911,0.231995719269228
MEP,A3P1MEP-H4_a3p1,0,0,0,16.03613507,16.7128043,15.58836397,13.45336411,0,19.59076846,16.79506823,22.26894581,11.64003627,15.10699835,0,16.21283763,15.61408191,16.65808327,13.74058778,19.25008226,0,15.80401583,17.27072014,17.32387863,0,0,12.1579341,11.92426896,0,17.2078081,0,0,0,14.75763524,16.01455402,17.97942294,18.18381605,0,16.52307265,15.35426722,13.93243461,0,18.40592627,0,18.6085736,0,13.26045472,0,14.91387425,15.16722856,16.79788628,16.74666219,13.04726769,16.77045918,0,17.20508471,0,-1.59634507357642,-1.19324311894309
MEP,A3P1MEP-H5_a3p1,0,0,0,0,15.01532349,13.79749297,13.17064099,0,0,0,15.77997342,11.83365457,0,0,15.30252874,16.25183863,0,13.26871317,15.06884478,0,15.37421145,17.64241613,15.55091285,0,15.0276391,14.10699535,13.40271182,0,0,14.20293952,0,0,14.96797118,13.84077167,0,17.22388807,0,0,13.13424173,13.81414518,14.11082873,15.35529497,0,19.89096238,0,13.1081896,0,14.15536934,12.92898499,0,14.69380224,13.78453205,0,15.52688114,0,12.97902409,-3.02217488265689,-0.118412830278717
MEP,A3P1MEP-H6_a3p1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.36988556872781,12.4460614649091
MEP,A3P1MEP-H7_a3p1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.36988556872781,12.4460614649091
MEP,A3P1MEP-H8_a3p1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.36988556872781,12.4460614649091
MEP,A3P1MEP-H9_a3p1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.36988556872781,12.4460614649091
MEP,A1P2MEP-A1_a1p2,0,0,0,0,0,16.63229088,17.33078756,0,0,0,0,15.82403065,0,0,0,18.04486289,18.38782824,17.88014555,21.0378986,0,18.87403051,0,19.63419644,0,0,16.00384486,13.60001615,0,0,0,0,18.22944938,0,0,0,0,0,18.21107315,0,17.0953113,18.93867461,17.09613661,0,0,0,17.14662198,0,17.40484692,16.87847123,0,0,15.04156616,0,0,0,0,-3.80830171619215,-0.050650549055598
MEP,A1P2MEP-A10_a1p2,15.74285677,21.31922602,17.83522549,18.49292257,0,15.94105213,14.19478715,0,17.92438864,14.30431606,18.65074517,18.78632799,0,0,15.17483944,0,19.16956936,16.55667041,19.29432494,16.39403716,16.76340589,17.83095271,16.90879004,16.3400532,15.86272276,15.51615586,15.70831201,0,25.76040036,18.44711186,15.27490956,15.4772673,0,0,19.56058989,0,16.47440781,18.31440835,15.76494239,15.76825085,18.78514483,14.85570429,16.64314064,20.92594363,0,15.91124104,14.75178245,17.07492176,0,16.85261469,15.31569285,14.65260145,0,0,0,0,2.3142144018555,-2.73908285257925
MEP,A1P2MEP-A11_a1p2,0,0,0,19.08839634,20.49120457,16.94599381,16.34968825,0,0,0,0,14.84277049,0,0,17.17156507,0,0,15.97285601,20.32081907,0,19.81341624,17.45295885,0,0,18.06004035,16.16875963,13.738575,0,21.77604065,17.98322342,0,17.4376612,0,14.96401062,0,20.11576128,0,16.96925112,16.08035054,17.69503045,0,15.43058923,0,0,0,15.49228687,0,17.68199616,0,0,17.8819045,16.17590035,0,0,0,0,-2.84952346281777,-0.940727211826911
MEP,A1P2MEP-A12_a1p2,0,0,0,0,0,18.84889891,16.28480843,0,19.096115,17.26438181,20.66527721,15.14316368,0,0,16.77351877,0,0,16.552967,20.762408,17.88160248,0,0,19.1656009,0,0,0,14.09843154,17.97811194,0,18.42062392,18.54966314,16.34141378,17.05283715,0,0,19.97143174,0,0,16.88951651,16.52806812,17.90084256,15.1339988,17.81067243,0,16.89275409,16.62849236,0,0,16.21537638,0,16.97850064,14.77805931,0,0,0,0,0.499771221688109,-0.90054514418916
MEP,A1P2MEP-A2_a1p2,15.71913239,20.42201143,0,18.46694741,0,15.14431177,16.23854851,15.86124742,18.38010056,18.01406069,0,18.43023437,17.72236435,0,13.19689056,0,17.70479885,16.07439592,19.2587908,15.86903232,16.69041261,0,17.57439454,17.68422125,16.09114832,17.16796927,0,0,22.72233503,18.42542541,13.89642701,15.38204437,15.42895943,0,17.85797831,0,16.95770007,0,15.01634312,16.58004813,0,14.98602657,17.63928216,19.07879298,0,14.74424101,16.21515956,0,0,18.13053107,16.6173698,14.77361131,0,18.33317437,0,0,5.01518935803076,-1.47188174192141
MEP,A1P2MEP-A3_a1p2,0,0,0,19.04304539,19.87279565,0,17.44003182,0,0,0,25.94617924,14.5670571,0,0,0,16.24299502,0,18.66416617,20.64190682,0,17.10957476,0,0,0,0,15.16752065,0,0,0,0,0,19.61070627,0,0,19.96888188,0,0,0,16.89985828,17.2116283,0,18.34915014,17.94027617,0,0,16.90748849,0,19.61422611,15.47406517,0,18.81656123,14.67833441,18.17737736,0,0,0,-3.0862992270803,-0.842904077306062
MEP,A1P2MEP-A4_a1p2,0,21.46093522,0,0,0,18.27352805,16.37950673,0,0,0,18.4545455,14.3867392,0,0,17.93105511,17.04554456,25.82535407,16.00219594,19.69977241,0,18.15029642,0,19.455424,0,0,0,13.13441771,0,0,0,0,18.69496859,0,0,20.51434994,18.38810549,0,0,16.30256331,15.22588473,0,17.19137886,16.99573831,20.58942941,0,16.80219012,0,16.71206213,16.3302116,0,25.26185148,14.01693666,18.22531408,0,19.56171501,0,-1.72680931451841,-0.818325178735233
MEP,A1P2MEP-A5_a1p2,0,0,0,0,0,17.51641798,15.67674338,0,0,0,19.82707064,15.9090036,18.60210194,0,19.21825788,18.89454176,0,17.91467042,0,0,17.97526036,0,20.41019329,0,18.98956384,17.72107955,18.73642917,0,23.76429733,0,0,0,17.96013395,0,19.71894209,0,0,0,17.69155792,0,18.10763761,15.63795063,0,0,18.8825261,17.22224766,0,18.07506943,16.39081924,19.23232423,17.85527656,16.85854645,0,0,0,18.70531819,-2.78300253279567,-1.02744610495407
MEP,A1P2MEP-A6_a1p2,0,0,0,18.04464012,19.60819177,18.37246585,15.65781471,0,0,18.44024172,0,13.7894434,18.39147532,0,18.07576841,16.97642527,0,15.68494046,0,0,18.33074382,17.23357888,19.95457332,0,18.73363819,16.66315735,11.30735034,0,0,18.66842228,0,18.59657592,17.66550079,0,0,19.75820658,0,0,16.58168655,16.80416293,0,15.66164899,16.4657078,0,0,15.73228678,18.10069555,19.39611406,0,18.99692416,0,14.76822598,0,0,0,0,-2.02279260192734,-2.48797282760563
MEP,A1P2MEP-A7_a1p2,0,0,0,18.64130364,19.95562844,16.4860115,15.29478276,0,0,17.34347504,19.7020684,15.34109635,0,0,0,18.63067622,18.9376285,16.44555238,19.90159333,0,19.35198979,17.80401181,19.8999862,0,18.59045858,15.86106508,14.17140603,0,0,15.91626646,0,18.5283364,0,0,18.33500097,18.5707575,0,17.91521219,16.50598918,16.74392683,18.89540696,16.30841276,18.90607885,21.19420758,17.92334153,15.95035561,18.81528886,15.91143717,16.58787785,26.15536279,0,15.05393677,0,18.84292752,0,18.33554014,-1.93065073225416,-3.24517566757888
MEP,A1P2MEP-A8_a1p2,0,0,0,17.71509673,19.94510745,0,17.68314687,0,0,0,19.75025892,14.48204773,0,0,17.90176648,18.59927065,0,16.10576905,21.37657598,0,18.2226862,0,19.97074892,0,18.9497149,0,14.47513773,0,0,18.59912652,0,0,17.50317264,0,0,19.66067311,0,18.72306501,16.40148915,16.60481571,18.48760268,18.91514187,17.81128056,19.85814685,0,16.69633356,0,0,15.40823209,0,18.47706219,14.35478974,0,18.71944993,0,0,-2.96486162487785,-2.34502338694592
MEP,A1P2MEP-A9_a1p2,0,0,0,0,18.77519246,18.08879224,15.37106052,0,18.65953958,0,21.21568764,14.57226321,25.90500259,0,16.70722356,18.500699,22.56632147,15.74340184,19.63936561,0,17.66467211,0,17.47398843,0,18.40741207,0,12.71833981,0,20.57159408,17.26666179,0,18.34777615,0,0,19.88685366,17.89036317,0,17.54951855,16.38376948,15.42008872,18.70451805,15.77435999,17.587891,0,0,15.32076749,0,18.79406748,17.45764994,18.71749783,18.51872932,14.24121935,0,0,18.61718487,0,-1.86047796415265,-2.9310295188092
MEP,A1P2MEP-B1_a1p2,0,0,0,0,19.41392287,17.27913393,15.04202696,0,18.74775673,0,17.768492,13.49119254,18.08789541,0,16.27552336,18.34809437,0,14.56602842,17.55590472,0,16.26824931,24.74494001,18.08049063,0,16.67057297,16.35705531,17.02585942,0,20.29326839,18.56875666,0,16.75114613,18.38137324,0,20.31603039,20.41081896,0,0,15.71716306,15.99110074,18.59344833,14.45364006,0,20.78319933,0,14.610859,0,0,14.9408246,17.05043879,18.35849785,14.35309463,0,0,0,0,-2.95857853321199,-1.93173112327172
MEP,A1P2MEP-B10_a1p2,0,0,0,0,19.02303385,19.06399536,15.82860482,0,19.41466098,0,18.1066282,15.81722423,0,0,18.88626935,18.44131864,0,15.64326489,18.72408446,0,16.71349829,0,18.01561809,0,18.79081013,17.55404025,13.20354619,0,0,0,0,15.1577144,18.5493066,14.64613298,19.53615869,0,0,18.51133598,18.27080547,15.92562404,0,14.28830639,17.631251,0,0,16.8796377,0,0,17.52997378,0,18.49348582,14.58575022,18.65976662,0,24.20838673,0,-2.06138068223029,-2.19707312628157
MEP,A1P2MEP-B11_a1p2,0,0,0,0,19.34741523,17.2706052,15.79133178,0,21.4978358,0,18.69958157,15.4952129,0,0,18.7001596,0,18.81261394,15.48902295,17.35542317,0,18.04445946,18.27919645,18.92471639,0,0,0,15.16244493,0,0,17.74275257,17.32676004,15.97706386,16.11716733,0,17.9505702,19.52097432,0,0,15.74068078,16.3287997,17.28384011,15.82421754,0,0,15.99295067,15.49312099,17.94861207,0,16.48081547,18.18918389,18.3209216,13.65586761,0,0,22.93864161,16.74839845,-0.952251318043272,-1.67044373129229
MEP,A1P2MEP-B12_a1p2,0,0,0,0,20.77626665,0,16.43431209,0,21.83257498,0,20.38200789,0,18.6083122,0,16.67234084,18.43736306,0,17.53075143,20.09974536,0,19.90896727,17.79421531,19.48624021,0,19.22149078,0,14.17235455,0,0,18.69133764,0,19.16471454,18.20901459,0,0,19.77860911,0,0,18.02328103,0,19.16161371,17.82747755,0,20.48169058,0,16.69295169,0,18.23648082,16.3172916,18.62741695,0,15.11929629,0,0,25.70250577,0,-3.18807445820421,-1.63481475614802
MEP,A1P2MEP-B2_a1p2,0,0,17.60247562,18.48806749,0,16.91585087,17.21801361,0,20.04689498,0,18.97880938,19.02009832,0,0,17.74000458,0,18.63839196,18.69660058,20.07961259,19.52730269,16.66721178,18.4951077,18.5251456,0,0,16.39312431,14.75535389,0,0,17.97920469,15.80196668,17.49374341,0,0,20.67633978,0,0,0,17.3231526,15.84577011,18.73666146,14.21778332,0,0,0,16.64559616,0,16.73986538,16.10946637,17.75309549,0,13.91978706,0,0,0,0,-0.44169539825791,-2.17756739176335
MEP,A1P2MEP-B3_a1p2,0,0,0,0,19.79814096,18.08121855,0,0,0,0,19.51185562,15.94623823,18.12700023,0,17.6032875,0,0,15.69580074,18.64479125,0,17.348373,0,0,0,0,0,0,0,0,18.693417,0,0,0,0,0,19.86668411,0,0,0,18.83620669,0,16.47189182,0,0,0,18.52972843,17.87866418,18.83448468,0,0,0,15.74640308,0,0,0,0,-3.29436439496462,0.599023210200002
MEP,A1P2MEP-B4_a1p2,14.93689381,0,17.60345086,0,19.21173848,18.02338492,16.17918231,0,18.22134277,14.87282622,0,17.52733564,0,0,17.50589509,0,0,15.05378283,20.03263566,0,16.52603164,0,17.14273589,16.14226746,20.80221812,0,12.66315915,0,20.27787471,0,15.60150747,17.03928995,18.31258823,0,17.79048336,18.01676557,17.12594522,18.30329997,15.78464462,15.81870311,18.56976521,15.44340773,18.54756161,18.7414352,14.84822754,15.57908381,0,17.07482918,0,0,16.59106352,13.63885884,0,0,0,0,0.996666710364548,-2.55075840048886
MEP,A1P2MEP-B5_a1p2,0,22.18480197,0,18.97917781,18.92241099,0,16.23753515,0,0,0,18.79682298,14.8028378,0,0,17.30584664,19.04125421,19.21007384,16.53489434,18.98844556,0,0,18.77632192,18.56457966,0,0,16.74500733,0,0,22.82027485,19.51874359,0,18.72292558,0,0,0,20.72821221,0,0,16.86419332,15.83367964,18.04556511,18.52805008,0,0,0,17.7672051,0,17.13188623,22.84957696,20.43767247,18.80074627,15.89241192,0,0,0,0,-2.88905545796977,-1.26582572770111
MEP,A1P2MEP-B6_a1p2,0,0,0,0,20.19562498,0,18.93809068,0,0,0,19.21114601,0,0,0,0,0,0,16.22392568,21.07355887,0,0,0,0,0,0,0,0,18.2944132,0,0,0,16.52094524,16.99742945,0,0,0,0,0,0,17.15523783,0,0,0,0,18.42553388,15.79295576,0,0,0,18.70425036,0,16.11761387,0,0,0,17.85463361,-3.55985318182724,5.16892130739844
MEP,A1P2MEP-B7_a1p2,16.96995646,0,0,18.08497873,18.71914565,18.924052,15.31213909,17.47929511,0,15.70773154,0,16.67907985,0,0,16.2491995,0,18.60347312,15.22471866,19.52586671,16.40461934,15.41730281,0,16.80441093,0,16.67820195,15.02772741,14.47965995,17.61310711,19.30753642,18.1536013,16.31543707,16.54225624,18.46328553,0,16.9648999,18.28658486,0,18.12924724,14.9441082,0,18.48349392,14.88392948,17.78870669,0,14.93391439,14.16624863,15.46363192,17.27300071,0,17.73800979,17.36213628,13.64560862,0,0,18.69002405,0,2.6018393096291,-1.76333348713992
MEP,A1P2MEP-B8_a1p2,0,0,0,17.34323676,0,17.3906969,15.12912669,0,0,0,19.24324348,14.93637569,0,0,18.68974572,0,0,16.05069751,0,0,17.93653848,0,18.18301484,0,19.339855,15.21630171,16.78332754,0,21.26459434,0,0,15.99218521,0,0,18.29490491,18.91005777,0,0,17.58913041,16.10112154,0,14.77831416,0,20.32375047,18.68177293,15.19054038,15.87747193,17.0291627,17.07406701,27.09881327,18.39765891,14.99566481,0,0,19.0334402,0,-1.67259250055235,-1.35879268056756
MEP,A1P2MEP-B9_a1p2,0,0,0,16.73445393,0,18.99499403,15.91023852,0,21.1303923,0,18.42357532,13.96697969,0,0,18.52911462,18.48462873,0,15.65469772,0,0,17.08299617,0,19.26898897,0,0,0,0,0,0,0,0,17.4687287,17.16209,0,0,18.2831655,0,0,17.18618307,15.333784,18.79862013,14.9233942,15.55953509,20.72701729,0,15.15066835,0,19.11315393,17.12095114,0,0,14.01485398,0,0,19.45625171,0,-2.90516863910814,-1.41816673197291
MEP,A1P2MEP-C1_a1p2,15.21219428,0,0,0,0,16.69320367,18.48469844,16.80728838,18.26315178,13.93994848,19.24032203,17.99227234,18.95536782,0,15.30009365,0,17.62449205,15.21391337,17.79200346,16.24724192,16.72810069,0,18.68343683,15.70601287,17.44890436,17.10266582,15.05216279,17.38039775,21.92328756,0,16.56160237,17.09078041,0,0,19.62603121,19.08822235,0,0,14.79130648,17.6170445,0,14.35842929,0,0,0,16.6197094,0,15.70979115,16.86484024,0,15.74223143,13.68414847,0,0,0,0,2.43708595381745,-1.13756392431687
MEP,A1P2MEP-C10_a1p2,0,0,0,19.43494126,19.62768708,0,17.44548227,0,0,0,18.45169987,15.76688127,0,0,16.7842064,0,0,0,18.43073445,19.60035961,18.83250434,16.97389439,0,0,17.42416725,0,0,18.77552575,0,0,0,0,0,0,0,20.44345539,0,0,16.03396566,0,0,15.36469979,19.96418992,0,0,16.74553453,0,0,0,0,0,16.19188817,19.94090826,0,0,0,-1.87205181600271,2.35847058712408
MEP,A1P2MEP-C11_a1p2,15.02092058,20.04976889,18.48811775,0,0,19.73000326,19.85835503,0,20.60706615,14.03985043,0,17.30021674,0,0,14.73326753,0,19.63240657,15.80786962,20.99998566,16.7350676,16.8278981,16.41720193,17.1499787,15.73243615,16.32176042,0,16.91756243,0,0,0,16.0703557,15.73102326,16.8112069,0,0,19.30360532,17.82047878,0,16.38345777,0,0,15.25547562,0,21.95919798,0,17.15061637,0,17.29988835,0,18.45738315,16.56971653,15.242885,19.16297927,16.66874488,0,19.18258491,3.1053126294032,-0.91287948994122
MEP,A1P2MEP-C12_a1p2,14.7147858,0,17.98828756,17.58703909,0,17.0962056,15.63085603,18.58581949,20.36830471,13.77213288,20.6333925,17.33749794,0,0,15.05358342,0,18.60306484,14.63405085,17.55091435,15.19281519,15.97802457,17.31899145,16.11452973,16.40634898,16.67406703,17.14233948,0,0,0,17.37430196,16.32644115,18.83174786,0,0,16.90207251,17.69181257,17.47158841,0,14.76283276,14.76857829,18.8306989,14.70125676,18.54798464,19.48087609,0,15.28604668,15.66987529,17.27500669,17.41733487,18.80139892,15.78507148,13.77388332,17.79628658,0,0,0,4.09749001845156,-1.84044769818323
MEP,A1P2MEP-C2_a1p2,25.35484059,20.9448435,0,18.38503477,0,17.51560798,15.93140488,0,0,24.65354759,18.76738056,14.14577427,17.2357071,0,18.79243247,17.50875123,0,16.58652139,18.34261227,0,19.39026375,17.21066295,0,0,18.3612431,14.97522935,12.56711382,0,0,0,25.943673,17.4534275,17.40219888,0,19.57492713,19.22941188,0,0,16.30329261,15.51725728,18.93306561,15.64903497,0,0,0,15.55699844,18.11923313,16.21502841,16.12369238,19.12012597,18.45555883,15.75756283,0,0,0,0,1.16643917686216,-2.24525832587904
MEP,A1P2MEP-C3_a1p2,0,0,18.40598662,18.88980807,0,18.83742361,15.58747702,0,0,0,0,14.82790837,18.75224223,0,0,0,0,16.31650722,0,0,0,0,20.23897323,0,0,0,15.02071822,0,0,18.88472965,0,0,16.86778271,0,19.87578219,19.80466916,0,16.82891526,16.45073317,0,0,17.061296,0,0,0,16.21468606,0,0,15.90644614,19.81386589,19.03435029,16.51352745,0,0,0,0,-2.33872863769707,1.6012211131415
MEP,A1P2MEP-C4_a1p2,0,0,0,0,19.47042519,16.97592088,17.2268338,0,0,0,20.90482263,14.6744891,0,0,17.12798746,18.4824061,19.61237075,18.14502929,19.58481701,0,17.33416566,0,18.72945072,0,18.57729539,17.33002988,0,0,0,0,0,18.40487703,0,0,19.53390248,18.82276404,0,0,17.30363857,15.06643858,0,0,17.13107598,0,0,16.85709729,0,17.59274419,0,0,25.71664206,15.31131821,0,0,0,0,-2.05761445990165,-1.40748494722728
MEP,A1P2MEP-C5_a1p2,14.78046983,20.97438456,0,17.96952497,0,16.58115337,17.54486581,15.72331278,18.99256131,14.23618289,16.59847839,16.79712996,18.01969101,0,13.55446441,0,18.31491473,15.98988472,20.35169185,15.62879965,17.13613779,0,17.19240426,16.76346512,17.63760701,17.71782378,0,0,20.58947306,0,15.65837746,15.75798639,14.5747461,0,17.64393008,19.57335169,18.42487126,0,15.52588476,17.64288121,0,14.26361556,0,0,0,16.48430002,0,16.98916204,16.11903088,18.92512944,15.79393119,13.89650728,0,18.08524377,20.18987988,0,4.47929600296512,-0.974370869429554
MEP,A1P2MEP-C6_a1p2,0,0,0,18.72734834,19.29392833,19.38777406,16.32204329,0,0,0,26.21554728,15.55513647,0,0,18.93020493,0,0,17.20083646,0,0,18.49450064,0,18.84369905,0,0,0,0,0,0,18.52553073,0,18.63145024,18.81368539,0,0,0,0,17.08169286,16.93186257,17.63728305,0,0,0,19.95528901,0,20.55907076,0,19.15428273,15.46576072,0,18.94964238,15.61173807,0,0,0,0,-3.39592488691363,-1.67030641776541
MEP,A1P2MEP-C7_a1p2,0,0,0,18.39590269,19.99770167,19.35073138,15.92836119,0,0,0,0,14.04095897,0,0,0,17.54537988,0,15.86760089,18.72569418,0,17.30244959,17.2740006,17.48121148,0,18.6387533,14.57381311,13.90866765,0,20.78296762,0,0,0,0,0,0,18.74804723,0,18.68829062,16.49308969,14.90968139,0,14.67320225,0,0,0,16.84789568,0,17.72113167,16.3756349,19.70976768,17.40228357,13.87158143,0,0,0,18.19975299,-4.25926101595747,-0.716522412453472
MEP,A1P2MEP-C8_a1p2,0,0,0,0,17.76624238,0,15.11036773,0,0,0,17.34599217,13.66447677,18.3455422,0,18.89471226,17.63744358,18.59367321,15.08698127,19.69667206,0,17.0877289,17.44775768,0,0,0,15.71124008,12.07623536,0,0,18.2424039,0,17.28650518,18.39545538,0,19.7822704,19.86498443,0,0,16.09804817,13.95036602,0,15.25819802,16.4039424,0,0,15.62964432,15.40090039,17.75058207,15.5613569,18.87909198,16.83079645,15.36507167,0,0,0,0,-3.03954127640422,-2.25476618904295
MEP,A1P2MEP-C9_a1p2,0,0,0,26.25847935,19.1782693,0,15.35756395,0,19.55213562,0,17.73516064,13.59528066,17.89497564,0,16.70837864,22.02025497,0,15.5334107,21.7670111,0,17.12650291,18.35994044,18.06173666,0,17.69813873,0,0,0,19.58323736,17.84761975,0,16.73541024,15.39358069,0,19.98763558,19.39755529,0,0,16.75843397,14.34781253,16.44174718,15.04537294,0,22.39623962,0,15.72929297,0,17.16656911,17.34601808,18.75557927,18.41603724,13.39486037,0,0,0,0,-2.54801504389676,-1.80260963613849
MEP,A1P2MEP-D1_a1p2,0,0,0,0,18.88408095,18.07891158,16.62211139,0,0,0,18.49416049,17.59267205,17.77600808,0,17.14012414,0,0,16.45079149,19.67411189,17.55177249,18.3812767,0,17.50875789,0,17.27864513,0,15.89655705,0,20.13896275,0,14.8088077,15.68782897,17.2118854,0,17.86450864,20.90936206,0,18.25468182,15.36076562,16.13267619,18.48015024,14.76455119,18.87244799,21.35285484,0,16.10384322,0,0,16.924974,0,15.34166379,15.63715996,0,18.4569731,0,16.39121248,-1.21578746089218,-2.7118146844944
MEP,A1P2MEP-D10_a1p2,0,0,0,17.94177989,18.80589913,17.72841703,16.24073913,0,19.7697644,0,0,14.30882907,18.19573215,0,0,18.67108891,0,15.43157552,20.52938762,0,18.81828916,18.65680752,20.63123885,0,18.5039772,16.56015058,13.89190786,0,0,0,0,25.33184975,0,0,0,0,0,0,16.89290386,16.20023072,18.83393747,16.08857653,18.6406071,0,0,16.60577673,0,16.78253207,0,0,0,15.25183334,0,0,0,0,-3.6005850141388,-1.62644681971457
MEP,A1P2MEP-D11_a1p2,0,0,0,0,0,0,18.81404504,0,0,0,19.70170806,17.74362207,0,0,0,0,16.63374133,15.63652805,0,0,0,18.94127688,18.79691204,0,18.0473837,0,0,0,0,19.91343812,0,17.33920742,0,0,0,0,0,18.381903,16.53621586,17.82166871,0,0,0,0,0,19.70528731,0,0,0,0,0,15.3522938,0,18.73094457,0,17.3418578,-2.5274063248234,0.77338511385575
MEP,A1P2MEP-D12_a1p2,0,20.67900474,0,17.60941573,24.96077159,17.83994612,16.62211679,0,0,0,20.29636616,14.79090227,0,0,18.81467502,18.76300184,19.00528524,17.04987182,18.94601342,0,17.45226789,18.79266157,17.38205432,0,0,16.25290049,16.14657533,0,20.74165749,0,0,19.13366562,17.49571362,0,18.28369276,0,0,17.72342379,16.50251815,16.80180161,17.74923075,15.12453243,17.54322164,0,18.9922263,16.18184325,0,17.71759473,17.33936717,0,17.56510127,15.61336297,0,0,19.73585934,18.2245285,-3.09378467524776,-3.89057716470096
MEP,A1P2MEP-D2_a1p2,0,0,0,0,0,17.94430351,17.34847586,0,21.44730576,0,19.60983059,17.75843712,0,0,0,0,0,17.67169834,0,0,0,0,19.47190118,0,18.2296011,17.40047376,18.07434531,0,0,18.36775609,0,23.97341814,18.37459512,0,0,0,0,18.40726853,16.90992982,17.72246353,0,16.85605189,25.85074861,0,0,16.8115344,0,0,17.20828409,19.04938295,18.39972854,16.42761768,0,0,0,0,-2.10705308862698,-1.52640612578685
MEP,A1P2MEP-D3_a1p2,15.58804034,20.96653795,0,16.64236054,0,16.37785439,18.32607397,19.58165891,18.40571793,13.90990463,18.03917049,17.11011716,0,0,14.61241905,0,18.13478793,16.91774109,20.11581056,16.08937511,16.5475734,17.85264446,17.55069072,15.63957615,16.93403425,0,0,0,0,18.5841545,17.03966951,15.6578181,0,0,16.13367118,0,17.70347267,0,14.99993934,15.27711788,17.22536254,15.40494738,0,19.93732369,16.93992111,14.88415993,15.54751206,0,17.08381312,0,17.72247066,13.10183282,18.01261292,16.44590407,19.44537522,0,4.70206984605569,-0.359352836332015
