Gene ID,A1P3-7141-A1_a1p3,A1P3-7141-A10_a1p3,A1P3-7141-A11_a1p3,A1P3-7141-A12_a1p3,A1P3-7141-A2_a1p3,A1P3-7141-A3_a1p3,A1P3-7141-A4_a1p3,A1P3-7141-A5_a1p3,A1P3-7141-A6_a1p3,A1P3-7141-A7_a1p3,A1P3-7141-A8_a1p3,A1P3-7141-A9_a1p3,A1P3-7141-B1_a1p3,A1P3-7141-B10_a1p3,A1P3-7141-B11_a1p3,A1P3-7141-B12_a1p3,A1P3-7141-B2_a1p3,A1P3-7141-B3_a1p3,A1P3-7141-B4_a1p3,A1P3-7141-B5_a1p3,A1P3-7141-B6_a1p3,A1P3-7141-B7_a1p3,A1P3-7141-B8_a1p3,A1P3-7141-B9_a1p3,A1P3-7141-C1_a1p3,A1P3-7141-C10_a1p3,A1P3-7141-C11_a1p3,A1P3-7141-C12_a1p3,A1P3-7141-C2_a1p3,A1P3-7141-C3_a1p3,A1P3-7141-C4_a1p3,A1P3-7141-C5_a1p3,A1P3-7141-C6_a1p3,A1P3-7141-C7_a1p3,A1P3-7141-C8_a1p3,A1P3-7141-C9_a1p3,A1P3-7141-D1_a1p3,A1P3-7141-D10_a1p3,A1P3-7141-D11_a1p3,A1P3-7141-D12_a1p3,A1P3-7141-D2_a1p3,A1P3-7141-D3_a1p3,A1P3-7141-D4_a1p3,A1P3-7141-D5_a1p3,A1P3-7141-D6_a1p3,A1P3-7141-D7_a1p3,A1P3-7141-D8_a1p3,A1P3-7141-D9_a1p3,A1P3-7141-E1_a1p3,A1P3-7141-E10_a1p3,A1P3-7141-E11_a1p3,A1P3-7141-E12_a1p3,A1P3-7141-E2_a1p3,A1P3-7141-E3_a1p3,A1P3-7141-E4_a1p3,A1P3-7141-E5_a1p3,A1P3-7141-E6_a1p3,A1P3-7141-E7_a1p3,A1P3-7141-E8_a1p3,A1P3-7141-E9_a1p3,A1P3-7141-F1_a1p3,A1P3-7141-F10_a1p3,A1P3-7141-F2_a1p3,A1P3-7141-F3_a1p3,A1P3-7141-F4_a1p3,A1P3-7141-F5_a1p3,A1P3-7141-F6_a1p3,A1P3-7141-F7_a1p3,A1P3-7141-F8_a1p3,A1P3-7141-F9_a1p3,A1P3MEP-F11_a1p3,A1P3MEP-F12_a1p3,A1P3MEPG1_a1p3,A1P3MEPG2_a1p3,A1P3MEPG3_a1p3,A1P3MEPG4_a1p3,A1P3MEPG5_a1p3,A1P3MEPG6_a1p3,A2P3-7141-A1_a2p3,A2P3-7141-A10_a2p3,A2P3-7141-A11_a2p3,A2P3-7141-A12_a2p3,A2P3-7141-A2_a2p3,A2P3-7141-A3_a2p3,A2P3-7141-A4_a2p3,A2P3-7141-A5_a2p3,A2P3-7141-A6_a2p3,A2P3-7141-A7_a2p3,A2P3-7141-A8_a2p3,A2P3-7141-A9_a2p3,A2P3-7141-B1_a2p3,A2P3-7141-B10_a2p3,A2P3-7141-B11_a2p3,A2P3-7141-B12_a2p3,A2P3-7141-B2_a2p3,A2P3-7141-B3_a2p3,A2P3-7141-B4_a2p3,A2P3-7141-B5_a2p3,A2P3-7141-B6_a2p3,A2P3-7141-B7_a2p3,A2P3-7141-B8_a2p3,A2P3-7141-B9_a2p3,A2P3-7141-C1_a2p3,A2P3-7141-C10_a2p3,A2P3-7141-C11_a2p3,A2P3-7141-C12_a2p3,A2P3-7141-C2_a2p3,A2P3-7141-C3_a2p3,A2P3-7141-C4_a2p3,A2P3-7141-C5_a2p3,A2P3-7141-C6_a2p3,A2P3-7141-C7_a2p3,A2P3-7141-C8_a2p3,A2P3-7141-C9_a2p3,A2P3-7141-D1_a2p3,A2P3-7141-D10_a2p3,A2P3-7141-D11_a2p3,A2P3-7141-D12_a2p3,A2P3-7141-D2_a2p3,A2P3-7141-D3_a2p3,A2P3-7141-D4_a2p3,A2P3-7141-D5_a2p3,A2P3-7141-D6_a2p3,A2P3-7141-D7_a2p3,A2P3-7141-D8_a2p3,A2P3-7141-D9_a2p3,A2P3-7141-E1_a2p3,A2P3-7141-E10_a2p3,A2P3-7141-E11_a2p3,A2P3-7141-E12_a2p3,A2P3-7141-E2_a2p3,A2P3-7141-E3_a2p3,A2P3-7141-E4_a2p3,A2P3-7141-E5_a2p3,A2P3-7141-E6_a2p3,A2P3-7141-E7_a2p3,A2P3-7141-E8_a2p3,A2P3-7141-E9_a2p3,A2P3-7141-F1_a2p3,A2P3-7141-F10_a2p3,A2P3-7141-F2_a2p3,A2P3-7141-F3_a2p3,A2P3-7141-F4_a2p3,A2P3-7141-F5_a2p3,A2P3-7141-F6_a2p3,A2P3-7141-F7_a2p3,A2P3-7141-F8_a2p3,A2P3-7141-F9_a2p3,A2P3MEP-F11_a2p3,A2P3MEP-F12_a2p3,A2P3MEPG1_a2p3,A2P3MEPG2_a2p3,A2P3MEPG3_a2p3,A2P3MEPG4_a2p3,A2P3MEPG5_a2p3,A2P3MEPG6_a2p3,A3P3-7141-A1_a3p3,A3P3-7141-A10_a3p3,A3P3-7141-A11_a3p3,A3P3-7141-A12_a3p3,A3P3-7141-A2_a3p3,A3P3-7141-A3_a3p3,A3P3-7141-A4_a3p3,A3P3-7141-A5_a3p3,A3P3-7141-A6_a3p3,A3P3-7141-A7_a3p3,A3P3-7141-A8_a3p3,A3P3-7141-A9_a3p3,A3P3-7141-B1_a3p3,A3P3-7141-B10_a3p3,A3P3-7141-B11_a3p3,A3P3-7141-B12_a3p3,A3P3-7141-B2_a3p3,A3P3-7141-B3_a3p3,A3P3-7141-B4_a3p3,A3P3-7141-B5_a3p3,A3P3-7141-B6_a3p3,A3P3-7141-B7_a3p3,A3P3-7141-B8_a3p3,A3P3-7141-B9_a3p3,A3P3-7141-C1_a3p3,A3P3-7141-C10_a3p3,A3P3-7141-C11_a3p3,A3P3-7141-C12_a3p3,A3P3-7141-C2_a3p3,A3P3-7141-C3_a3p3,A3P3-7141-C4_a3p3,A3P3-7141-C5_a3p3,A3P3-7141-C6_a3p3,A3P3-7141-C7_a3p3,A3P3-7141-C8_a3p3,A3P3-7141-C9_a3p3,A3P3-7141-D1_a3p3,A3P3-7141-D10_a3p3,A3P3-7141-D11_a3p3,A3P3-7141-D12_a3p3,A3P3-7141-D2_a3p3,A3P3-7141-D3_a3p3,A3P3-7141-D4_a3p3,A3P3-7141-D5_a3p3,A3P3-7141-D6_a3p3,A3P3-7141-D7_a3p3,A3P3-7141-D8_a3p3,A3P3-7141-D9_a3p3,A3P3-7141-E1_a3p3,A3P3-7141-E10_a3p3,A3P3-7141-E11_a3p3,A3P3-7141-E12_a3p3,A3P3-7141-E2_a3p3,A3P3-7141-E3_a3p3,A3P3-7141-E4_a3p3,A3P3-7141-E5_a3p3,A3P3-7141-E6_a3p3,A3P3-7141-E7_a3p3,A3P3-7141-E8_a3p3,A3P3-7141-E9_a3p3,A3P3-7141-F1_a3p3,A3P3-7141-F10_a3p3,A3P3-7141-F2_a3p3,A3P3-7141-F3_a3p3,A3P3-7141-F4_a3p3,A3P3-7141-F5_a3p3,A3P3-7141-F6_a3p3,A3P3-7141-F7_a3p3,A3P3-7141-F8_a3p3,A3P3-7141-F9_a3p3,A3P3MEP-F11_a3p3,A3P3MEP-F12_a3p3,A3P3MEPG1_a3p3,A3P3MEPG2_a3p3,A3P3MEPG3_a3p3,A3P3MEPG4_a3p3,A3P3MEPG5_a3p3,A3P3MEPG6_a3p3
GATA2,14.37827441,14.19989511,15.33342361,17.20773512,12.94353392,15.68653844,15.82890427,15.56664595,12.71193485,14.62971697,13.92511752,11.847128,14.07599289,12.97750303,17.57215618,12.93536991,15.32167247,14.8113342,13.53821319,14.71204777,12.4405867,14.58947707,NA,15.87234412,13.77615601,15.70621508,13.90698232,13.55776364,14.25986197,14.37068261,14.81105636,NA,15.49502373,16.73844893,15.16272094,12.24395415,16.03472219,12.99696129,NA,15.08830859,12.27929146,12.74119824,13.27964058,13.31191577,13.61563905,12.2016881,13.25971221,15.95803488,14.22592345,13.48183276,13.05848736,14.32532988,13.3424387,15.23667563,14.72343094,NA,11.57204357,13.55001328,14.35643854,12.83802163,17.70707923,16.2580315,14.61823574,13.03600786,12.65030156,14.33901036,NA,14.58883635,15.48028278,14.82050208,16.7732437,15.59745262,15.77253018,16.98327522,14.62360693,15.49116339,15.27941831,13.69649269,NA,20.71398397,22.16358649,28.32130431,20.33468625,17.58988829,15.44711769,15.60733986,14.37460814,NA,21.19769446,28.33100454,14.78617239,18.6750762,17.89657728,14.98288118,14.98898944,14.69352464,16.78790415,15.93668976,13.76800847,13.68445009,16.68652657,20.08964849,14.28822729,15.50789348,NA,15.1080692,14.03506025,18.15914856,13.79901606,14.96895118,12.7388229,13.9079553,14.24818671,12.66256993,18.41196158,14.40112393,13.51968352,15.73297767,15.79078391,14.47940422,13.97752385,15.294134,17.45721415,10.76289131,12.19762835,13.24627512,17.18836125,12.79233857,12.73364282,13.43212883,15.01175033,16.46560701,16.92508044,14.31456517,15.38579495,13.41596054,NA,15.14237246,15.87977906,15.74937694,17.8379429,NA,14.37158094,14.480958,16.69628904,15.94375089,16.60112105,14.50632208,13.96924172,14.95444009,15.88222779,NA,13.47057037,14.69086884,18.55724721,15.9695821,NA,16.3604581,24.38372704,NA,17.94182139,14.30430303,15.84839874,18.60472702,15.35814177,16.66104482,14.51233969,NA,17.60820418,14.70481864,14.34360966,16.59843287,14.69748642,15.40630597,15.69133569,14.2706196,18.02223827,17.76861682,15.58477134,NA,NA,16.15069944,15.50577447,15.20386201,15.92087532,16.2309734,15.66306551,NA,17.92123716,15.45036528,NA,14.42763779,NA,13.38137754,15.10040001,14.43277233,17.08270212,18.20672216,NA,14.95900963,16.15479773,13.45530507,17.75330835,14.55077775,18.3085248,15.66272672,NA,14.27792323,NA,14.66297088,13.36687656,15.24747429,17.89772593,NA,12.92419462,17.79505725,NA,18.36464518,14.17474574,18.05614989,17.89300998,NA,14.81459784,16.88107137,15.63109074,14.87468751,15.84506591,14.37730377,NA,16.54081812,NA,13.64574499,15.84753519,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GFI1B,15.22913998,18.86128708,16.70738583,NA,14.50702731,18.89955762,16.76406224,NA,14.74207035,16.69491493,16.46231053,11.60819593,NA,16.89066517,16.45240861,12.1519038,15.18715285,13.89170967,12.59338829,14.50578566,14.35171145,14.17309488,15.49982734,14.44054342,NA,14.98524843,14.33927338,14.29708702,14.67391523,13.40343035,NA,NA,14.23651804,NA,13.16240585,13.03861354,14.48886759,13.52975767,NA,13.26630699,14.44709727,13.21737413,15.73347686,13.44510148,NA,16.97050383,13.89763146,NA,11.54497621,15.21679907,15.10085927,14.09194387,16.3597118,16.62801256,NA,14.22436794,NA,16.05428511,17.43012458,16.0263408,15.51632505,16.88418386,16.79981393,14.01127381,14.0822781,NA,NA,14.13380219,NA,15.85576731,15.36345258,NA,16.39332242,NA,16.59482696,16.57590127,NA,13.24481507,13.12239887,16.54634281,20.44615474,22.06749516,NA,16.52775664,13.9822699,13.80151974,14.36902415,NA,22.93793875,24.87067155,16.33100154,15.10238559,NA,NA,NA,13.81295306,14.12262092,13.71882613,NA,12.66003866,15.62117791,17.78236179,16.15408449,14.94213497,NA,14.585596,14.60516996,14.1716354,14.01691132,16.23271713,11.33389926,14.27499401,14.69275506,14.47870229,14.93512803,14.69568727,13.88263671,17.4420027,14.52752314,15.55151707,NA,14.10810602,13.87234508,10.03750858,11.79994966,12.71799245,15.99401387,14.37158504,16.23573125,NA,16.39670969,NA,13.93054277,14.69597578,13.60623788,12.37420009,13.33851759,15.55741718,NA,14.57287808,NA,15.27107009,NA,16.19016112,13.22098899,NA,14.95604919,13.54129005,14.9187784,13.41728657,13.51464162,NA,13.2519054,16.02978373,NA,14.20066088,12.3765552,13.27277231,19.13133298,19.73062867,13.15732052,NA,14.56056225,15.33370369,NA,NA,13.80031816,20.74071566,14.03048523,15.58114907,14.28946428,12.99246307,16.80048504,11.20183974,12.97590884,NA,14.44365692,15.1727088,15.64626973,NA,16.60265439,15.52164198,17.31518178,16.23229622,15.99688574,16.08907321,15.22377297,18.39708566,16.51014098,NA,16.07830829,NA,13.61115528,13.40728759,14.49943843,15.56611602,13.57758728,14.644751,15.24802741,14.42807381,NA,13.69322536,13.50994868,NA,14.2212001,14.54429017,14.11616156,13.47688396,14.88343344,16.42473159,NA,NA,17.06032307,17.2067336,13.5730201,15.23509812,NA,13.72277039,NA,13.91970167,12.58176866,17.17631563,NA,14.5780674,13.01770484,16.68135011,17.40596328,16.66134095,NA,NA,15.1704646,13.4924514,15.32427766,16.0349501
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPR64/ADGRG2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIF1A,14.68866071,14.24556653,14.98539491,NA,15.3174799,NA,NA,NA,14.24371282,NA,NA,12.7597263,12.46441712,14.87233984,NA,11.49232181,15.1315427,14.1521841,14.55438415,NA,13.39107392,15.9082969,15.84421584,15.35140099,13.75004685,12.75716466,13.52805687,13.11121055,NA,15.51413291,13.64814815,NA,14.53441081,15.75568239,14.80795378,13.89961038,13.10002223,NA,13.29090703,14.2904683,15.27556406,14.32716284,13.40182877,14.44927267,14.9014855,12.70946461,14.42985149,15.26650679,11.57379788,13.31966962,15.52304046,14.43465598,11.64518424,11.84421744,13.0884974,14.62742003,NA,NA,NA,NA,13.065429,15.38686609,NA,12.34078208,14.50902847,13.18303908,NA,14.07904704,12.25393802,14.01781801,NA,16.89440478,15.78924648,NA,15.79895363,14.53485141,13.5562369,13.51907854,12.77584588,15.94338795,19.97203449,NA,17.84840478,16.16014657,14.839261,14.20398421,15.47676989,15.91242428,21.95535257,NA,NA,NA,NA,16.56630469,NA,NA,NA,NA,NA,NA,NA,NA,15.70420197,NA,NA,14.43549079,14.50805319,15.71084857,13.79520455,NA,NA,NA,NA,NA,14.10360752,NA,14.9750269,NA,NA,NA,NA,NA,14.5604761,11.93592194,NA,NA,14.85887694,NA,NA,NA,NA,14.80486551,NA,NA,NA,NA,14.28159084,NA,NA,16.41671091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.78785869,NA,NA,NA,14.90792749,NA,12.42424365,15.21489185,19.70504063,NA,14.17016662,14.08746203,14.94298149,15.93569254,14.43937321,14.44864428,15.40784495,20.48453289,14.73026596,15.32714779,14.86538724,13.50023648,14.21837156,11.71110196,12.30524943,14.63904176,14.40703283,13.68355231,15.22661952,15.33593914,15.22198696,14.95718295,15.54013835,NA,15.63484434,15.97929195,16.71871018,15.59140573,15.79073852,14.89844051,NA,NA,13.50318365,15.64379334,15.73570351,NA,15.05306419,12.9658129,15.5928841,15.11934241,NA,14.63405465,14.10677812,16.70808879,14.96034351,14.43097577,NA,NA,15.97696504,13.39009457,14.53946892,15.86470491,14.66596779,NA,14.56700332,16.82294774,16.02505034,16.36651436,NA,16.41178601,15.37732262,NA,14.79264368,16.13434453,17.94112791,14.51480447,NA,15.72938078,13.88340829,13.78687406,15.68302395,13.20352397,15.92739396,14.66057488
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIF2A/EPAS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.17034859,18.53671175,16.05481207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.38698429,NA,NA,NA,NA,NA,NA,NA,18.54924879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.86250078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.76252926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.90594832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.87137242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.23543277,NA,NA,NA,NA,18.30199151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.29861332,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPRT1,13.59933555,16.84628155,NA,20.28253984,14.32363161,NA,16.09597318,15.63972013,17.99091151,17.51717191,15.80181135,15.93062163,14.80973232,15.96131127,NA,15.3788253,15.09581157,15.81529519,17.97117872,NA,15.90753502,17.56740533,NA,16.12463132,14.63095216,NA,15.98111445,17.01369925,15.53110184,17.98640389,18.16753261,17.3880807,17.97328986,15.57294028,16.79655916,17.8785349,14.18013424,15.12337989,14.12270112,13.64735057,17.45404557,15.83987029,16.0671142,15.96392305,14.75524214,15.03165425,14.83310147,14.8915734,NA,14.04977108,14.89938399,17.48350888,12.00705139,14.53092855,NA,16.7460175,14.70220358,17.60699895,16.05578968,16.26052308,15.76944756,17.62552282,17.56831402,15.90285346,17.16430224,14.24511308,NA,14.08357935,14.8529218,16.67592029,17.76801104,17.75286082,NA,17.2032553,17.44703336,15.91338459,16.48195852,16.45375954,15.87936247,NA,24.80324755,NA,NA,19.63225746,15.83060175,16.56769981,18.24211137,NA,26.08067364,27.2682855,20.80364313,17.64017307,17.76722005,16.88080682,16.4749939,18.28166513,18.63782726,16.42169269,16.21750645,NA,18.522273,NA,18.23697979,17.52051054,NA,16.67438057,18.40760838,NA,15.98641115,18.86042759,18.59387871,18.34422353,NA,NA,NA,17.71126915,16.87782018,15.87395418,17.21175792,19.88058902,18.8152467,16.92489661,NA,NA,17.14231357,NA,NA,19.46980094,19.74483238,NA,17.50876341,18.25756909,17.08071197,15.22945887,18.09900296,15.66299153,NA,20.63987062,NA,NA,NA,NA,NA,15.58228164,NA,17.41460983,14.1205384,15.6597426,17.72840429,16.58049462,17.60682527,NA,NA,NA,17.29015338,17.63482031,16.43703943,14.81999916,24.42700642,23.82034187,16.09949532,16.68288665,NA,17.57998176,NA,17.04647348,18.20961206,23.61116548,NA,16.60429864,15.72841653,18.98027863,NA,15.8834751,17.10330875,16.44218912,15.50029348,14.23515646,NA,20.80760487,17.36172761,18.62938399,15.74826653,18.0263397,17.61083232,18.33270592,20.50018088,16.65207546,NA,15.37782801,19.15776333,17.03688338,16.39256748,NA,16.11026199,NA,16.80580289,15.96882364,17.88581489,16.58229221,17.90875359,17.85558334,18.04920799,NA,16.67882639,17.5840264,16.37621779,16.83372476,16.53370184,17.00149025,17.17744038,NA,NA,16.32496985,16.89383945,16.16481956,21.71683046,NA,19.32795693,15.86612203,18.83668524,NA,18.34438698,18.01425782,NA,15.20756994,18.17033988,16.44013219,16.72501646,15.76073145,NA,15.34924356,15.9228595,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAK2,17.58815022,19.56675897,17.90793662,NA,16.35625196,16.41362342,17.38262253,19.40229341,16.74630034,17.00209166,18.02467529,NA,16.71607676,15.70520191,NA,27.76134643,15.47349978,15.12604858,18.39029171,18.62036021,16.09618044,16.00095336,18.03278574,18.41771984,22.49418369,19.62065504,21.09742405,16.8497261,16.87751722,15.23163567,NA,NA,16.77840764,20.236035,17.03221525,16.47903679,18.49737584,18.50913051,17.00845579,16.15709165,17.87484447,17.02634879,17.26272651,NA,16.13184493,14.9733575,15.25243918,17.380348,16.4682437,15.40723704,13.7352176,15.58634507,NA,14.50420194,16.90146335,16.16105609,NA,15.24969883,16.62837962,17.00390778,15.31457276,NA,17.79384698,16.82420474,17.55705343,15.57928029,NA,14.97916348,16.07825385,NA,26.69695284,NA,17.9627368,17.63867936,17.17219628,17.06003166,16.79863915,17.01892533,16.50714648,21.51200014,NA,NA,NA,18.07725127,18.72560268,17.52317186,17.71003145,19.51443869,23.06500711,NA,19.15470656,19.95065136,17.59705045,16.8074933,15.56048528,15.99507614,17.81981055,19.27646704,16.08101367,15.93093804,NA,NA,18.8703963,17.37506871,NA,17.16467587,18.73093744,17.76635511,17.68721209,15.91054079,13.85300324,15.69729997,NA,14.87539652,18.20280052,18.30135233,NA,16.99672711,NA,16.73609312,15.44024144,17.45290411,15.86026001,14.69116706,17.42874812,NA,NA,16.98748397,15.61927004,16.77170124,NA,16.79503396,16.55221753,17.08587264,17.9478637,18.17717663,18.11343169,NA,16.74879862,NA,NA,19.51431114,17.53818202,17.19134699,17.65610276,NA,16.43857362,17.67464395,15.57668447,18.27293913,17.07462372,19.10922087,15.79591568,15.62417362,16.19832489,15.48384394,15.85258132,21.78453612,NA,NA,17.22034447,18.14328082,17.79201426,19.15396803,17.72642964,16.13049979,NA,24.21504408,17.08820833,16.33090113,17.9642567,17.14230834,16.65694081,15.55624623,15.08473013,15.95133042,NA,13.77705409,16.61548804,18.87367423,NA,17.51030217,17.23102579,17.29033041,16.51421487,16.83637951,17.80078702,16.69466655,NA,17.68048601,17.17406783,19.22764781,15.96225666,19.25440857,NA,16.83752313,15.25038363,16.62408315,17.04703623,27.2969205,15.17798992,15.68692621,17.30493293,16.47616931,16.9482253,16.91576041,NA,22.83247813,15.70687298,NA,16.0065929,16.12521512,17.54473629,16.78343529,16.98756635,NA,22.75314972,16.55174266,18.0542117,17.46975523,17.65424533,17.38963173,16.1977355,17.99965728,17.15936008,17.55997206,16.9847831,15.41393197,15.12356393,18.39231196,14.96549799,17.50472171,16.97601854,17.02783774
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
